Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average
02/07/2021,6,UT,0,400285,16255,0,284458,8120,Report,0,16255,0,0,0
02/07/2021,6,MS,1149,381674,14770,423,294330,8290,Admin,1149,14770,720,71071,5858
02/07/2021,6,LTC,65406,5071901,164319,29332,3626108,78339,Admin,65406,164319,35541,1413048,84939
02/07/2021,6,SC,26038,568917,18482,15452,450531,12711,Report,26038,18482,0,0,0
02/07/2021,6,MI,58759,1251940,39273,28332,924494,21650,Report,58759,39273,0,0,0
02/07/2021,6,SC,2528,693650,24429,1623,533505,15221,Admin,2528,24430,902,149895,8603
02/07/2021,6,UT,992,439945,14753,235,328580,8730,Admin,992,14753,750,110966,5994
02/07/2021,6,NE,12469,230874,7595,6340,163479,4354,Report,12469,7595,0,0,0
02/07/2021,6,MO,41203,625152,25824,28582,477412,19529,Report,41203,25824,0,0,0
02/07/2021,6,AK,1469,182862,5590,961,128304,2322,Admin,1469,5590,501,53104,3213
02/07/2021,6,NE,1200,300172,9474,883,213813,5935,Admin,1200,9474,283,82944,3418
02/07/2021,6,GA,47161,1146024,34263,24592,912189,20759,Report,47161,34263,0,0,0
02/07/2021,6,KS,1408,409714,14290,671,300126,8573,Admin,1408,14290,733,103722,5558
02/07/2021,6,ND,71,145264,4694,54,100221,2691,Admin,71,4695,17,42952,1972
02/07/2021,6,NV,4397,405409,13179,3929,318291,7949,Admin,4397,13180,411,79487,4777
02/07/2021,6,WV,737,358880,9878,323,244967,4200,Admin,737,9878,414,113748,5675
02/07/2021,6,NJ,33516,1074805,39909,21903,812914,20394,Report,33516,39909,0,0,0
02/07/2021,6,MN,4102,811478,25469,2818,617688,18007,Admin,4102,25469,1272,189697,7322
02/07/2021,6,NH,838,178101,5215,259,125947,2823,Admin,838,5216,579,51872,2383
02/07/2021,6,NC,71301,1242541,41555,39558,979112,25476,Report,71301,41555,0,0,0
02/07/2021,6,SD,3847,131439,3640,2716,91598,2154,Report,3847,3640,0,0,0
02/07/2021,6,VT,4188,87180,2857,2226,60863,1470,Report,4188,2857,0,0,0
02/07/2021,6,MD,38187,665025,22796,21717,518048,13690,Report,38187,22796,0,0,0
02/07/2021,6,DC,3788,105819,3613,1695,73505,1681,Report,3788,3613,0,0,0
02/07/2021,6,WI,6026,872599,34705,3944,659876,23149,Admin,6026,34705,1421,187735,10474
02/07/2021,6,MO,2198,834716,28213,1100,625517,19770,Admin,2198,28213,1085,192112,8126
02/07/2021,6,AR,18771,393445,12807,9986,300139,7896,Report,18771,12807,0,0,0
02/07/2021,6,LA,4890,717432,24997,1729,500882,10470,Admin,4890,24998,3122,213073,14336
02/07/2021,6,IL,19797,1703547,67639,16630,1306293,52423,Admin,19797,67639,2855,346158,13928
02/06/2021,5,MP,208,11942,267,90,7877,138,Admin,208,267,118,4057,129
02/06/2021,5,DE,3017,147045,3626,2276,116081,2363,Admin,3017,3627,725,29625,1241
02/06/2021,5,MH,187,4740,107,187,4259,77,Report,187,107,0,0,0
02/06/2021,5,DC,3169,102031,3623,1811,71810,1749,Report,3169,3623,0,0,0
02/06/2021,5,FM,330,7335,481,287,7230,471,Report,330,481,0,0,0
02/06/2021,5,MN,14055,807376,26222,11395,614870,18752,Admin,14055,26223,2610,188425,7330
02/06/2021,5,MO,47761,583949,25073,35840,448830,19381,Report,47761,25073,0,0,0
02/06/2021,5,OK,30559,541252,18707,13046,406359,9568,Report,30559,18707,0,0,0
02/06/2021,5,SD,5999,127592,3535,2961,88882,2093,Report,5999,3535,0,0,0
02/06/2021,5,PR,11670,299694,9091,7702,229133,6500,Report,11670,9091,0,0,0
02/06/2021,5,LA,34327,570731,21403,15306,419327,9186,Report,34327,21403,0,0,0
02/06/2021,5,ID,16826,176220,8784,13663,133810,5740,Report,16826,8784,0,0,0
02/06/2021,5,NE,14269,218405,7304,9556,157139,4554,Report,14269,7304,0,0,0
02/06/2021,5,UT,23790,400285,16255,13113,284458,8120,Report,23790,16255,0,0,0
02/06/2021,5,MT,8347,130883,4516,4783,96394,2995,Report,8347,4516,0,0,0
02/06/2021,5,MS,6225,380525,14666,3502,293907,8254,Admin,6225,14667,2414,70351,5778
02/06/2021,5,AR,23499,374674,12289,15694,290153,8031,Report,23499,12289,0,0,0
02/06/2021,5,IL,50284,1683750,66691,40313,1289663,51564,Admin,50284,66691,9483,343303,13813
02/06/2021,5,WY,4441,71858,3242,2446,56076,2091,Report,4441,3242,0,0,0
02/06/2021,5,AK,5145,139147,3411,1938,103163,1624,Report,5145,3411,0,0,0
02/06/2021,5,MS,24580,300464,11140,14530,252569,7593,Report,24580,11140,0,0,0
02/06/2021,5,OR,25448,627149,20932,15537,463624,11515,Admin,25448,20932,9851,158639,9302
02/06/2021,5,WA,34305,1142126,36888,22814,878358,24007,Admin,34305,36888,11323,244547,12559
02/06/2021,5,SD,2483,164473,4709,1872,116887,2761,Admin,2483,4710,606,47457,1943
02/06/2021,5,ME,9390,168626,5223,7103,126127,3808,Report,9390,5223,0,0,0
02/06/2021,5,AL,24576,455173,16105,16753,370275,11701,Report,24576,16105,0,0,0
02/06/2021,5,IA,15150,308527,10093,8744,224437,5986,Report,15150,10093,0,0,0
02/06/2021,5,NC,61166,1171240,38929,37356,939554,25274,Report,61166,38929,0,0,0
02/06/2021,5,KY,33391,517168,18738,18888,406790,11744,Report,33391,18738,0,0,0
02/06/2021,5,CT,17053,519400,14030,7927,395554,7810,Report,17053,14030,0,0,0
02/06/2021,5,OH,65250,1242487,47355,39299,975620,30898,Report,65250,47355,0,0,0
02/06/2021,5,VI,20,14535,512,11,10781,244,Admin,20,512,9,3730,266
02/06/2021,5,MO,20062,832518,28468,15176,624417,20027,Admin,20062,28468,3936,191027,8049
02/06/2021,5,AZ,45829,1086797,40497,32076,833987,26783,Admin,45829,40498,12030,219877,12723
02/06/2021,5,TN,11749,934386,29741,8604,637361,17696,Admin,11749,29741,2646,282869,11226
02/06/2021,5,NJ,156553,1041289,38906,66132,791011,20282,Report,156553,38906,0,0,0
02/06/2021,5,MA,42046,727120,25720,31976,571853,19000,Report,42046,25720,0,0,0
02/06/2021,5,MI,59006,1193181,38680,29396,896162,23037,Report,59006,38680,0,0,0
02/06/2021,5,VA,58729,1052577,38094,36963,842587,27744,Report,58729,38094,0,0,0
02/06/2021,5,RI,5008,143577,4317,3292,101893,2689,Admin,5008,4318,1717,41622,1625
02/06/2021,5,HI,5550,266093,8712,4648,202414,5423,Admin,5550,8712,902,63397,3283
02/06/2021,5,NE,4154,298972,9460,2517,212930,5941,Admin,4154,9460,1579,82661,3401
02/06/2021,5,GA,16081,1340514,37984,7235,1017860,19987,Admin,16081,37985,8337,279171,16951
02/06/2021,5,MT,2535,177425,5800,1832,125500,3541,Admin,2535,5801,667,47809,2170
02/06/2021,5,MI,35369,1443843,48211,18215,1040185,24778,Admin,35369,48211,16748,379655,22857
02/06/2021,5,AZ,47330,766788,29917,32225,629750,22833,Report,47330,29917,0,0,0
02/06/2021,5,HI,9346,179059,8365,6018,132701,5137,Report,9346,8365,0,0,0
02/06/2021,5,RP,107,3471,51,0,3112,0,Admin,107,51,107,359,51
02/06/2021,5,KS,16628,280252,10533,11173,218170,7118,Report,16628,10533,0,0,0
02/06/2021,5,IL,82442,1329963,54451,66142,1028487,42212,Report,82442,54451,0,0,0
02/06/2021,5,WA,39829,867773,31975,25976,684484,22860,Report,39829,31975,0,0,0
02/06/2021,5,MA,42046,727120,25720,31976,571853,19000,Report,42046,25720,0,0,0
02/06/2021,5,TN,33811,752298,25451,21163,521621,14986,Report,33811,25451,0,0,0
02/06/2021,5,ND,7915,120742,4165,3610,81935,2150,Report,7915,4165,0,0,0
02/06/2021,5,VT,1723,105192,3070,972,72331,1639,Admin,1723,3071,749,32622,1424
02/06/2021,5,PR,3935,511326,16329,2712,363775,9857,Admin,3935,16330,1215,130781,6352
02/06/2021,5,IA,17581,410273,16462,14609,287429,10114,Admin,17581,16462,2803,116903,6044
02/06/2021,5,NH,8033,161178,5348,3979,116523,2911,Report,8033,5348,0,0,0
02/06/2021,5,KY,13177,650734,23641,7748,484014,12699,Admin,13177,23642,5395,161926,10780
02/06/2021,5,AK,4765,181393,5522,3163,127343,2203,Admin,4765,5522,1585,52603,3264
02/06/2021,5,CO,33157,694860,21358,16643,512024,12710,Report,33157,21358,0,0,0
02/06/2021,5,GA,47241,1098863,34588,27054,887597,22640,Report,47241,34588,0,0,0
02/06/2021,5,LA,11831,712542,26087,3779,499153,10410,Admin,11831,26087,7985,209951,15483
02/06/2021,5,WY,1516,92429,2937,410,69290,1576,Admin,1516,2937,1102,21835,1303
02/06/2021,5,KS,6931,408306,14165,4258,299455,8522,Admin,6931,14165,2547,102989,5484
02/06/2021,5,SC,23987,542879,19288,16560,435079,13648,Report,23987,19288,0,0,0
02/06/2021,5,VT,2938,82992,2745,1205,58637,1452,Report,2938,2745,0,0,0
02/06/2021,5,OK,11966,761020,25408,6344,546859,11285,Admin,11966,25408,5606,206582,13996
02/06/2021,5,TX,125666,4097173,143534,76919,3015623,83733,Admin,125666,143535,48585,1074712,59613
02/06/2021,5,OR,22722,509875,18212,11435,389513,10650,Report,22722,18212,0,0,0
02/06/2021,5,US,2218752,39037964,1351437,1341467,30250964,883828,Report,2218752,1351437,0,0,0
02/06/2021,5,NC,43019,1516598,49797,26390,1174306,27995,Admin,43019,49797,16515,337714,21652
02/06/2021,5,VA,38014,1309906,40418,27609,1017891,25328,Admin,38014,40418,9906,254625,14564
02/06/2021,5,PA,55632,1877003,59828,41672,1429710,39189,Admin,55632,59829,13681,436217,20208
02/06/2021,5,RP,0,3360,36,0,3109,0,Report,0,36,0,0,0
02/06/2021,5,PA,66962,1338491,43724,43319,1036395,30929,Report,66962,43724,0,0,0
02/06/2021,5,WI,43089,638241,26856,29389,521331,20771,Report,43089,26856,0,0,0
02/06/2021,5,MD,20078,812363,27061,13362,617963,14955,Admin,20078,27062,6605,190776,11853
02/06/2021,5,MA,36218,990496,38183,28974,759161,27371,Admin,36218,38184,6964,219992,10338
02/06/2021,5,VI,582,9466,500,288,6961,295,Report,582,500,0,0,0
02/06/2021,5,FL,125095,2385839,70806,52367,1865090,36381,Report,125095,70806,0,0,0
02/06/2021,5,IN,38883,749771,20369,25148,593266,13931,Report,38883,20369,0,0,0
02/06/2021,5,CA,216968,4137600,148831,161822,3389906,118050,Report,216968,148831,0,0,0
02/06/2021,5,CA,173208,5484872,205623,134725,4397873,152798,Admin,173208,205623,36434,1030480,49376
02/06/2021,5,MN,68913,703366,31074,49892,509608,18997,Report,68913,31074,0,0,0
02/06/2021,5,CA,216968,4137600,148831,161822,3389906,118050,Report,216968,148831,0,0,0
02/06/2021,5,MP,365,11697,281,137,7770,157,Report,365,281,0,0,0
02/06/2021,5,WV,23051,314870,8353,10570,214301,3297,Report,23051,8353,0,0,0
02/06/2021,5,NV,17929,322252,14009,11174,264060,10412,Report,17929,14009,0,0,0
02/06/2021,5,AR,5999,463345,13421,3142,346388,7404,Admin,5999,13421,2847,111966,5924
02/06/2021,5,AL,7360,520936,17972,5574,418935,12271,Admin,7360,17973,1764,100880,5623
02/06/2021,5,WI,20246,866573,35091,16004,655932,23531,Admin,20246,35092,3575,186314,10413
02/06/2021,5,TX,177169,3107936,109611,113441,2371311,69214,Report,177169,109611,0,0,0
02/06/2021,5,LTC,209329,4628962,160504,103594,3606017,88337,Report,209329,160504,0,0,0
02/06/2021,5,AL,24576,455173,16105,16753,370275,11701,Report,24576,16105,0,0,0
02/06/2021,5,CT,12128,588630,14544,6764,431471,7335,Admin,12128,14545,5233,146884,7120
02/06/2021,5,NM,15626,484887,14870,11033,350013,8531,Admin,15626,14870,3895,128149,6101
02/06/2021,5,ME,5622,203363,6398,4121,147941,4088,Admin,5622,6398,1482,53114,2288
02/06/2021,5,IN,24253,1014699,34087,13549,736028,20429,Admin,24253,34088,9890,241762,12176
02/06/2021,5,MD,32191,626838,21580,17858,496331,13992,Report,32191,21580,0,0,0
02/06/2021,5,RI,4881,111830,3391,3145,81085,2202,Report,4881,3391,0,0,0
02/06/2021,5,DC,3712,142243,4148,2525,100838,2059,Admin,3712,4148,1152,37742,1946
02/06/2021,5,NH,4112,177263,5414,2526,125688,3037,Admin,4112,5415,1579,51293,2368
02/06/2021,5,US,1292805,48416619,1647111,856692,36111051,987158,Admin,1292805,1647111,415786,11524394,634055
02/06/2021,5,CO,31800,869403,28474,17962,612781,14205,Admin,31800,28475,13630,246909,13924
02/06/2021,5,LTC,110955,5006495,164606,58581,3596776,79790,Admin,110955,164607,51621,1377507,83807
02/06/2021,5,GU,1867,39302,1013,1033,29406,698,Admin,1867,1014,832,9257,300
02/06/2021,5,MH,211,6178,263,202,5526,226,Admin,211,263,9,596,36
02/06/2021,5,SC,14760,691122,24615,9524,531882,15451,Admin,14760,24615,5176,148993,8558
02/06/2021,5,UT,9036,438953,14700,6201,328345,8713,Admin,9036,14700,2819,110216,5958
02/06/2021,5,NJ,39094,1144170,37669,25655,882886,22019,Admin,39094,37669,13285,254035,15534
02/06/2021,5,AS,2,12947,273,0,9998,9,Admin,2,273,2,2935,264
02/06/2021,5,NY,93011,2225316,61912,50421,1661253,34840,Report,93011,61912,0,0,0
02/06/2021,5,FL,84641,3479521,121417,41481,2359965,47038,Admin,84641,121418,40859,1035578,70093
02/06/2021,5,ID,8485,233550,8709,6787,172000,6277,Admin,8485,8709,1670,47176,2231
02/06/2021,5,OH,42420,1584434,58217,30391,1206650,36488,Admin,42420,58217,11788,371818,21306
02/06/2021,5,UT,23790,400285,16255,13113,284458,8120,Report,23790,16255,0,0,0
02/06/2021,5,DE,4249,118475,3709,2697,94962,2569,Report,4249,3709,0,0,0
02/06/2021,5,NV,12806,401012,12790,8461,314362,7557,Admin,12806,12790,4216,79076,4788
02/06/2021,5,ND,2316,145193,4689,1595,100167,2686,Admin,2316,4689,720,42935,1971
02/06/2021,5,FM,92,7668,380,91,7463,358,Admin,92,380,1,172,22
02/06/2021,5,GU,1590,28959,929,1324,23195,773,Report,1590,929,0,0,0
02/06/2021,5,NM,15666,322611,10613,8652,240516,6456,Report,15666,10613,0,0,0
02/06/2021,5,WV,8574,358143,9786,4320,244644,4155,Admin,8574,9787,4252,113334,5628
02/06/2021,5,AS,230,12259,333,4,9779,122,Report,230,333,0,0,0
02/06/2021,5,NY,84471,2867963,83885,47862,2038484,41458,Admin,84471,83886,31243,706887,40036
02/05/2021,5,MA,32145,685074,23510,22742,539877,16725,Report,32145,23510,0,0,0
02/05/2021,5,SD,5985,161990,4528,3657,115015,2576,Admin,5985,4529,2325,46851,1948
02/05/2021,5,OR,27574,601701,19579,13042,448087,10944,Admin,27574,19580,14486,148788,8519
02/05/2021,5,KS,22106,401375,13819,14472,295197,8254,Admin,22106,13819,7482,100442,5420
02/05/2021,5,NE,16381,294818,9292,11428,210413,5787,Admin,16381,9293,4812,81082,3392
02/05/2021,5,OR,15170,487153,18252,8374,378078,11224,Report,15170,18252,0,0,0
02/05/2021,5,MO,30981,536188,18250,24298,412990,14261,Report,30981,18250,0,0,0
02/05/2021,5,LTC,209606,4419633,157910,105602,3502423,90707,Report,209606,157910,0,0,0
02/05/2021,5,WA,30586,827944,31553,20568,658508,23214,Report,30586,31553,0,0,0
02/05/2021,5,RI,5038,138569,4433,3201,98601,2735,Admin,5038,4434,1834,39905,1695
02/05/2021,5,UT,21957,429917,14505,11592,322144,8455,Admin,21957,14506,10317,107397,6021
02/05/2021,5,AS,772,12029,301,14,9775,121,Report,772,301,0,0,0
02/05/2021,5,UT,23026,376495,15053,12776,271345,7411,Report,23026,15053,0,0,0
02/05/2021,5,TX,125408,2930767,101557,76560,2257870,64797,Report,125408,101557,0,0,0
02/05/2021,5,IN,39697,710888,18509,26849,568118,13170,Report,39697,18509,0,0,0
02/05/2021,5,WV,15066,291819,7408,5792,203731,3127,Report,15066,7408,0,0,0
02/05/2021,5,RP,132,3360,39,0,3109,3,Report,132,39,0,0,0
02/05/2021,5,AL,22884,513576,17430,14758,413361,11949,Admin,22884,17430,8035,99116,5405
02/05/2021,5,FM,306,7005,434,297,6943,430,Report,306,434,0,0,0
02/05/2021,5,RI,3073,106949,3335,1977,77940,2097,Report,3073,3335,0,0,0
02/05/2021,5,NH,8059,153145,5105,4432,112544,2891,Report,8059,5105,0,0,0
02/05/2021,5,VI,814,14515,529,304,10770,260,Admin,814,529,509,3721,266
02/05/2021,5,OH,80720,1542014,57076,51745,1176259,36223,Admin,80720,57076,28461,360030,20434
02/05/2021,5,WI,45538,846327,35240,26632,639928,23713,Admin,45538,35240,17970,182739,10248
02/05/2021,5,GA,48123,1324433,37848,22798,1010625,20529,Admin,48123,37848,23779,270834,16300
02/05/2021,5,PR,23839,507391,16704,14973,361063,10056,Admin,23839,16705,8741,129566,6525
02/05/2021,5,CT,20521,502347,14140,11832,387627,8354,Report,20521,14140,0,0,0
02/05/2021,5,US,1615502,36819212,1276364,1004300,28909497,864454,Report,1615502,1276364,0,0,0
02/05/2021,5,HI,18606,169713,8364,6150,126683,5322,Report,18606,8364,0,0,0
02/05/2021,5,IA,14125,293377,9861,9177,215693,5863,Report,14125,9861,0,0,0
02/05/2021,5,KS,12199,263624,10441,8645,206997,7040,Report,12199,10441,0,0,0
02/05/2021,5,MD,40353,792285,27330,21536,604601,15822,Admin,40353,27330,18507,184171,11263
02/05/2021,5,NM,15804,469261,14249,7697,338980,8112,Admin,15804,14250,7884,124254,5945
02/05/2021,5,WY,4068,90913,2863,1676,68880,1639,Admin,4068,2864,2268,20733,1164
02/05/2021,5,WV,25139,349569,9112,11897,240324,3747,Admin,25139,9112,13238,109082,5363
02/05/2021,5,GU,1536,37435,940,850,28373,710,Admin,1536,941,653,8425,214
02/05/2021,5,MI,55367,1134175,38216,31242,866766,24504,Report,55367,38216,0,0,0
02/05/2021,5,CA,196829,3920632,144296,142152,3228084,116061,Report,196829,144296,0,0,0
02/05/2021,5,DC,4767,98862,3648,3354,69999,1835,Report,4767,3648,0,0,0
02/05/2021,5,LTC,208248,4895540,162513,106096,3538195,79639,Admin,208248,162513,100732,1325886,81918
02/05/2021,5,WI,46240,595152,26898,33621,491942,21807,Report,46240,26898,0,0,0
02/05/2021,5,NV,17720,388206,12485,10334,305901,7551,Admin,17720,12486,7281,74860,4499
02/05/2021,5,TN,45539,922637,30679,27412,628757,17693,Admin,45539,30679,17123,280223,12171
02/05/2021,5,GU,1301,27369,874,1086,21871,732,Report,1301,874,0,0,0
02/05/2021,5,AZ,33342,719458,28337,23680,597525,22518,Report,33342,28337,0,0,0
02/05/2021,5,AZ,52774,1040968,37583,32340,801911,25245,Admin,52774,37584,19011,207847,11537
02/05/2021,5,CO,41936,837603,26863,18675,594819,13938,Admin,41936,26864,22715,233279,12570
02/05/2021,5,WA,43826,1107821,37227,25930,855544,24549,Admin,43826,37227,17505,233224,12326
02/05/2021,5,CO,22780,661703,19975,10049,495381,12206,Report,22780,19975,0,0,0
02/05/2021,5,MN,0,634453,27729,0,459716,17058,Report,0,27729,0,0,0
02/05/2021,5,FM,350,7576,402,287,7372,380,Admin,350,402,63,171,22
02/05/2021,5,VA,56178,1271892,43385,32736,990282,28864,Admin,56178,43386,22750,244719,14021
02/05/2021,5,MS,24979,275884,9019,15179,238039,6699,Report,24979,9019,0,0,0
02/05/2021,5,ND,5962,142877,4544,3380,98572,2594,Admin,5962,4544,2534,42215,1918
02/05/2021,5,NC,46600,1110074,36979,26823,902198,24670,Report,46600,36979,0,0,0
02/05/2021,5,NJ,56091,1105076,35948,31482,857231,21391,Admin,56091,35949,24435,240750,14451
02/05/2021,5,IA,29293,392692,14568,18304,272820,8345,Admin,29293,14568,10408,114100,5943
02/05/2021,5,AR,20804,457346,13151,10703,343246,7253,Admin,20804,13152,9970,109119,5806
02/05/2021,5,NC,72847,1473579,48054,41185,1147916,27565,Admin,72847,48054,31449,321199,20344
02/05/2021,5,VA,44782,993848,38440,31034,805624,29539,Report,44782,38440,0,0,0
02/05/2021,5,MS,23375,374300,14088,13005,290405,7963,Admin,23375,14089,9479,67937,5472
02/05/2021,5,AK,4066,134002,3372,1629,101225,1796,Report,4066,3372,0,0,0
02/05/2021,5,LA,35546,700711,26847,14936,495374,10555,Admin,35546,26847,20362,201966,16094
02/05/2021,5,MH,474,5967,236,419,5324,201,Admin,474,237,55,587,35
02/05/2021,5,FL,162408,3394880,118138,70279,2318484,44681,Admin,162408,118138,88177,994719,69084
02/05/2021,5,MI,66376,1408474,46725,30427,1021970,24655,Admin,66376,46725,35252,362907,21490
02/05/2021,5,PR,9703,288024,9103,6770,221431,6656,Report,9703,9103,0,0,0
02/05/2021,5,OK,26309,510693,17715,11269,393313,9955,Report,26309,17715,0,0,0
02/05/2021,5,NV,12722,304323,13448,8505,252886,10440,Report,12722,13448,0,0,0
02/05/2021,5,KY,27994,483777,16733,15788,387902,10790,Report,27994,16733,0,0,0
02/05/2021,5,SD,5917,121593,3480,4224,85921,2203,Report,5917,3480,0,0,0
02/05/2021,5,NY,132108,2783492,79285,68327,1990622,40364,Admin,132108,79286,60197,675644,37040
02/05/2021,5,ME,5797,159236,5147,4062,119024,3644,Report,5797,5147,0,0,0
02/05/2021,5,CA,196829,3920632,144296,142152,3228084,116061,Report,196829,144296,0,0,0
02/05/2021,5,AR,12948,351175,11597,7896,274459,7558,Report,12948,11597,0,0,0
02/05/2021,5,MA,54886,954278,36053,38133,730187,25618,Admin,54886,36053,15459,213028,9992
02/05/2021,5,NM,12379,306945,9741,7574,231864,6112,Report,12379,9741,0,0,0
02/05/2021,5,VT,4122,103469,2959,2542,71359,1569,Admin,4122,2959,1575,31873,1383
02/05/2021,5,NH,8573,173151,5436,4595,123162,3015,Admin,8573,5436,3967,49714,2412
02/05/2021,5,SC,32477,676362,24463,17629,522358,15797,Admin,32477,24464,13668,143817,8062
02/05/2021,5,ND,5927,112827,3807,3938,78325,2079,Report,5927,3807,0,0,0
02/05/2021,5,MD,28826,594647,21726,14588,478473,14707,Report,28826,21726,0,0,0
02/05/2021,5,MA,32145,685074,23510,22742,539877,16725,Report,32145,23510,0,0,0
02/05/2021,5,MN,26906,793321,27461,20188,603475,20042,Admin,26906,27462,6562,185815,7278
02/05/2021,5,AL,22169,430597,18526,14677,353522,13846,Report,22169,18526,0,0,0
02/05/2021,5,DE,3442,114226,3847,2538,92265,2797,Report,3442,3847,0,0,0
02/05/2021,5,MP,372,11734,283,136,7787,157,Admin,372,283,236,3939,125
02/05/2021,5,DE,5966,144028,3902,4424,113805,2601,Admin,5966,3902,1523,28900,1261
02/05/2021,5,DC,6066,138531,4205,2406,98313,2214,Admin,6066,4206,3179,36590,1840
02/05/2021,5,AL,22169,430597,18526,14677,353522,13846,Report,22169,18526,0,0,0
02/05/2021,5,HI,11313,260543,8737,6054,197766,5484,Admin,11313,8738,5253,62495,3247
02/05/2021,5,RP,1,3364,36,0,3112,0,Admin,1,36,1,252,35
02/05/2021,5,MT,7946,174890,5646,4662,123668,3425,Admin,7946,5647,3169,47142,2134
02/05/2021,5,MT,6388,122536,4278,4569,91611,2868,Report,6388,4278,0,0,0
02/05/2021,5,GA,43582,1051622,34476,26452,860543,23923,Report,43582,34476,0,0,0
02/05/2021,5,PA,52794,1271529,42684,34489,993076,30831,Report,52794,42684,0,0,0
02/05/2021,5,UT,23026,376495,15053,12776,271345,7411,Report,23026,15053,0,0,0
02/05/2021,5,KY,34801,637557,23173,17367,476266,12749,Admin,34801,23174,17283,156531,10263
02/05/2021,5,NY,72004,2132305,61298,34279,1610832,35837,Report,72004,61298,0,0,0
02/05/2021,5,MP,366,11332,255,72,7633,164,Report,366,255,0,0,0
02/05/2021,5,VT,2856,80054,2617,1211,57432,1421,Report,2856,2617,0,0,0
02/05/2021,5,MO,51845,812456,27790,36943,609241,19862,Admin,51845,27790,14517,187091,7654
02/05/2021,5,TX,204637,3971507,136204,121941,2938704,80168,Admin,204637,136205,82449,1026127,55834
02/05/2021,5,WY,6642,67417,2607,4269,53630,1741,Report,6642,2607,0,0,0
02/05/2021,5,AK,9920,176628,5249,4222,124180,2034,Admin,9920,5249,5627,51018,3162
02/05/2021,5,NE,9010,204136,6538,5926,147583,3923,Report,9010,6538,0,0,0
02/05/2021,5,OH,49155,1177237,47734,27327,936321,31378,Report,49155,47734,0,0,0
02/05/2021,5,CA,277891,5311664,201447,189609,4263148,151571,Admin,277891,201448,83758,994046,46523
